coach_id,name,team,position_college,position_title,position_start,position_end
66,Rhet Wierzba,Indiana,Mercer,Assistant Coach,2010,2013
66,Rhet Wierzba,Indiana,Maryland,Director of Operations,2007,2010
66,Rhet Wierzba,Indiana,Evansville,Director of Operations,2005,2007
66,Rhet Wierzba,Indiana,Austin Peay,Graduate Assistant,2004,2005
67,Colsten Thompson,Indiana,Indiana,Assistant Coach/Recruiting Coordinator,2025,NA
67,Colsten Thompson,Indiana,Alabama,Assistant Coach/Director of Player Development and Recruiting Operations,2022,2025
67,Colsten Thompson,Indiana,Lipscomb,Assistant Coach,NA,NA
67,Colsten Thompson,Indiana,Louisiana Tech,Graduate Assistant,NA,NA
67,Colsten Thompson,Indiana,Alabama-Huntsville,Student Assistant,NA,NA
68,Ali Patberg,Indiana,Indiana,Assistant Coach,2024,NA
68,Ali Patberg,Indiana,Indiana,Assistant Coach/Team & Recruitment Coordinator,2023,2024
69,Paul Miller,Indiana,Indiana,Director of Analytics & Scouting/Assistant Coach,2024,NA
69,Paul Miller,Indiana,Indiana Fever,Assistant Coach,2023,2024
69,Paul Miller,Indiana,Windy City Bulls,Assistant Coach,2022,2023
69,Paul Miller,Indiana,Chicago Bulls,Assistant to the Head Coach,2019,2022
69,Paul Miller,Indiana,Chicago Bulls,Video Intern,2011,2019
70,Keyanna Warthen,Indiana,Indiana,Team & Recruitment Coordinator/Assistant Coach,2024,NA
70,Keyanna Warthen,Indiana,Miami (OH),Assistant Coach,2023,2024
70,Keyanna Warthen,Indiana,Oklahoma State,Graduate Assistant,2022,2023
70,Keyanna Warthen,Indiana,Dallas Wings,Marketing Intern,2022,2022
71,Kim Caldwell,Tennessee,Tennessee,Head Women's Basketball Coach,2024,NA
71,Kim Caldwell,Tennessee,Marshall,Head Women's Basketball Coach,2023,2024
71,Kim Caldwell,Tennessee,Glenville State,Head Women's Basketball Coach,2016,2023
71,Kim Caldwell,Tennessee,Sacramento State,Assistant Coach,2013,2016
71,Kim Caldwell,Tennessee,Glenville State,Assistant Coach,2012,2013
71,Kim Caldwell,Tennessee,Ohio Valley University,Assistant Coach,2011,2012
72,Roman Tubner,Tennessee,Tennessee,Assistant Coach,2024,NA
72,Roman Tubner,Tennessee,Alabama,Associate Head Coach/Recruiting Coordinator/Defensive Coordinator,2023,2024
72,Roman Tubner,Tennessee,Alabama,Assistant Coach/Recruiting Coordinator,2021,2023
72,Roman Tubner,Tennessee,Ball State,Assistant Coach,2021,2022
72,Roman Tubner,Tennessee,UNC Wilmington,Assistant Coach/Recruiting Coordinator,2019,2020
72,Roman Tubner,Tennessee,Indiana State,Assistant Coach/Recruiting Coordinator,2018,2019
72,Roman Tubner,Tennessee,Austin Peay,Assistant Coach,2017,2018
72,Roman Tubner,Tennessee,Arkansas Tech,Assistant Coach/Recruiting Coordinator,2014,2017
72,Roman Tubner,Tennessee,Arkansas-Monticello,Assistant Coach/Recruiting Coordinator,2013,2014
72,Roman Tubner,Tennessee,Arkansas-Monticello,Graduate Assistant Coach - Men's Basketball,2011,2013
73,Gabe Lazo,Tennessee,Tennessee,Assistant Coach,2024,NA
73,Gabe Lazo,Tennessee,Mississippi State,Assistant Coach,2022,2024
73,Gabe Lazo,Tennessee,George Washington,Assistant Coach,2021,2022
73,Gabe Lazo,Tennessee,Stony Brook,Assistant Coach,2019,2021
73,Gabe Lazo,Tennessee,FIU,Assistant Coach,2017,2019
73,Gabe Lazo,Tennessee,John A. Ferguson Senior High School,Varsity Girls Head Coach,2012,2017
73,Gabe Lazo,Tennessee,Miami Suns,"Head Coach, Nike EYBL",2010,2017
74,Jenna Burdette,Tennessee,Tennessee,Assistant Coach,2024,NA
74,Jenna Burdette,Tennessee,Marshall,Associate Head Coach,2023,2024
74,Jenna Burdette,Tennessee,Marshall,Assistant Coach,2021,2023
74,Jenna Burdette,Tennessee,Northern Kentucky,Director of Basketball Operations,2020,2021
74,Jenna Burdette,Tennessee,Glenville State,Assistant Coach,2018,2020
75,Angel Rizor,Tennessee,Tennessee,Assistant Coach,2024,NA
75,Angel Rizor,Tennessee,Marshall,Assistant Coach,2023,2024
75,Angel Rizor,Tennessee,Glenville State,Assistant Coach,2021,2022
75,Angel Rizor,Tennessee,Redline Athletics,Intern,2019,2019
75,Angel Rizor,Tennessee,Kingdom Sports Center,Tournament Director,2018,2018
76,Lexie Barrier,Tennessee,Tennessee,Assistant Coach,2024,NA
76,Lexie Barrier,Tennessee,JMU,Assistant Coach,2022,2024
76,Lexie Barrier,Tennessee,Marshall,Assistant Coach/Recruiting Coordinator/Academic Liaison,2021,2022
76,Lexie Barrier,Tennessee,NC State,Graduate Manager,2020,2021
77,Maggie Stanley,Tennessee,Tennessee,Assistant Director of Women's Basketball Operations/Special Assistant to the Head Coach,2025,NA
77,Maggie Stanley,Tennessee,Tennessee,Graduate Assistant,2024,2025
77,Maggie Stanley,Tennessee,Marshall,Director of Basketball Operations,2022,2024
77,Maggie Stanley,Tennessee,Marshall,Graduate Assistant,2020,2022
77,Maggie Stanley,Tennessee,Marshall,Head Manager,2018,2020
77,Maggie Stanley,Tennessee,Marshall,Student Manager,2018,2018
78,Cara Consuegra,Marquette,Marquette,Head Women's Basketball Coach,2024,NA
78,Cara Consuegra,Marquette,Charlotte,Head Women's Basketball Coach,2011,2024
78,Cara Consuegra,Marquette,Marquette,Assistant Coach,2004,2011
78,Cara Consuegra,Marquette,Penn State,Director of Operations,2001,2004
79,Deont'a McChester,Marquette,Marquette,Assistant Coach,2024,NA
79,Deont'a McChester,Marquette,Charlotte,Assistant Coach,2023,2024
79,Deont'a McChester,Marquette,Georgia Southern,Associate Head Coach,2022,2023
79,Deont'a McChester,Marquette,Georgia Southern,Assistant Coach/Recruiting Coordinator,2020,2022
79,Deont'a McChester,Marquette,Tennessee State,Assistant Coach,2017,2020
79,Deont'a McChester,Marquette,Claflin University,Head Coach,2013,2017
79,Deont'a McChester,Marquette,Flint City Monarchs,Head Coach,2010,2013
79,Deont'a McChester,Marquette,SUNY-Cobleskill,Assistant Coach,2009,2011
79,Deont'a McChester,Marquette,Winston-Salem State,Director of Basketball Operations,2008,2009
79,Deont'a McChester,Marquette,Guilford,Men's Basketball Assistant Coach,2007,2008
80,Khadijah Rushdan,Marquette,Marquette,Assistant Coach / Recruiting Coordinator,2023,NA
80,Khadijah Rushdan,Marquette,North Florida,Assistant Coach,2018,2023
80,Khadijah Rushdan,Marquette,LaSalle,Assistant Coach,2017,2018
80,Khadijah Rushdan,Marquette,St. Elizabeth High School,Assistant Coach,2014,2017
81,Chaia Huff,Marquette,Marquette,Assistant Coach,2024,NA
81,Chaia Huff,Marquette,Edgewood College,Head Coach,2016,2024
81,Chaia Huff,Marquette,Grace University,Head Coach,2015,2016
81,Chaia Huff,Marquette,Moody Bible Institute,Head Coach,2009,2015
81,Chaia Huff,Marquette,Dominican University,Assistant Coach,2007,2009
82,Sam Logic,Marquette,Marquette,Assistant Coach,2025,NA
83,Michael Garven,Marquette,Marquette,Assistant Coach,2025,NA
83,Michael Garven,Marquette,Marquette,Director of Program Development,2024,2025
83,Michael Garven,Marquette,Marquette,Program Assistant,2022,2024
83,Michael Garven,Marquette,Marquette,Head Manager/Team Manager,2019,2022
84,Alex Simmons,Memphis,Memphis,Head Women's Basketball Coach,2023,NA
84,Alex Simmons,Memphis,Gardner-Webb,Head Women's Basketball Coach,2018,2023
84,Alex Simmons,Memphis,Ole Miss,Assistant Coach/Director of Recruiting,2013,2018
84,Alex Simmons,Memphis,Middle Tennessee State,Assistant Coach,2010,2013
84,Alex Simmons,Memphis,Kansas,Graduate Assistant Coach,2009,2010
85,Harlyn Wyatt,Memphis,Memphis,Assistant Coach/Recruiting Coordinator,2022,NA
85,Harlyn Wyatt,Memphis,Gardner-Webb,Assistant Coach/Recruiting Coordinator,2020,2022
85,Harlyn Wyatt,Memphis,"Nevada, Reno",Graduate Assistant Coach,2018,2020
86,Garner Small,Memphis,Memphis,Assistant Coach,2025,NA
86,Garner Small,Memphis,UT Martin,Assistant Coach,2022,2025
86,Garner Small,Memphis,Gardner-Webb,Associate Head Coach,2021,2022
86,Garner Small,Memphis,Gardner-Webb,Assistant Coach,2018,2021
86,Garner Small,Memphis,Ole Miss,Video Coordinator,2017,2018
86,Garner Small,Memphis,Claredon College,Assistant Coach,2016,2017
86,Garner Small,Memphis,UT Martin,Graduate Assistant and Video Coordinator,2014,2016
86,Garner Small,Memphis,Olivet College,Assistant Coach,2013,2014
87,Vonn Read,Memphis,Memphis,Assistant Coach,2025,NA
87,Vonn Read,Memphis,Houston,Associate Head Coach,2022,2025
87,Vonn Read,Memphis,Syracuse,Acting Head Coach,2021,2022
87,Vonn Read,Memphis,Syracuse,Assistant Coach,2008,2021
87,Vonn Read,Memphis,Kentucky,Assistant Coach,2005,2008
87,Vonn Read,Memphis,Albany,Assistant Coach,2008,2010
87,Vonn Read,Memphis,Dodge City Legend,Assistant Coach,2005,2005
87,Vonn Read,Memphis,San Antonio Silver Stars,Assistant Coach,2004,2004
87,Vonn Read,Memphis,Orlando Magic,Advance Scout,2001,2004
87,Vonn Read,Memphis,Orlando Magic,Summer League Assistant Coach,2001,2001
87,Vonn Read,Memphis,Orlando Magic,Video Scout,1999,2001
87,Vonn Read,Memphis,Charlotte Sting,Advance Scout,2003,2003
87,Vonn Read,Memphis,Orlando Miracle,Assistant Coach,2002,2002
87,Vonn Read,Memphis,Phoenix Mercury,Assistant Coach,2000,2000
87,Vonn Read,Memphis,Spelman College,Assistant Coach,1997,1999
88,Brea Elmore,Memphis,Memphis,Assistant Coach,2025,NA
88,Brea Elmore,Memphis,Memphis,Graduate Manager,2024,2025
88,Brea Elmore,Memphis,Chipola College,Associate Head Coach,2023,2024
89,Kevin Sullivan,Memphis,Memphis,Director of Analytics,2024,NA
89,Kevin Sullivan,Memphis,Memphis,Assistant Coach,2023,2024
89,Kevin Sullivan,Memphis,Gardner-Webb,Graduate Assistant,2022,2023
89,Kevin Sullivan,Memphis,DeSales High School,Assistant Coach,2018,2022
90,Rick Insell,Middle Tennessee,Middle Tennessee,Head Women's Basketball Coach,2005,NA
90,Rick Insell,Middle Tennessee,Shelbyville Central HS,Head Women's Basketball Coach,1978,2005
91,Matt Insell,Middle Tennessee,Middle Tennessee,Associate Head Coach,2021,NA
91,Matt Insell,Middle Tennessee,Middle Tennessee,Assistant Coach,2018,2021
91,Matt Insell,Middle Tennessee,Ole Miss,Head Women's Basketball Coach,2013,2018
91,Matt Insell,Middle Tennessee,Kentucky,Assistant Coach,2008,2013
91,Matt Insell,Middle Tennessee,Louisiana Tech,Director of Basketball Operations,NA,2008
91,Matt Insell,Middle Tennessee,Tennessee Flight,AAU Coach,NA,NA
91,Matt Insell,Middle Tennessee,University of Tennessee,Student Assistant/Video Coordinator,2001,2005
92,Kim Brewton,Middle Tennessee,Middle Tennessee,Assistant Coach,2010,NA
92,Kim Brewton,Middle Tennessee,Gardner-Webb,Assistant Coach/Recruiting Coordinator,2004,2010
92,Kim Brewton,Middle Tennessee,Southern Miss,Administrative Assistant/Radio Color Analyst,2002,2004
93,Nina Davis,Middle Tennessee,Middle Tennessee,Assistant Coach,2020,NA
93,Nina Davis,Middle Tennessee,Baylor,Assistant Coach,NA,2020
94,Tom Hodges,Middle Tennessee,Middle Tennessee,Assistant Coach - Director of Analytics,2022,NA
94,Tom Hodges,Middle Tennessee,Middle Tennessee,Assistant Coach,2014,2017
94,Tom Hodges,Middle Tennessee,Morehead State,Head Women's Basketball Coach,2010,2014
94,Tom Hodges,Middle Tennessee,Middle Tennessee,Assistant Coach,2005,2010
94,Tom Hodges,Middle Tennessee,Chattanooga,Assistant Coach,2004,2005
94,Tom Hodges,Middle Tennessee,Tennessee Tech,Undergraduate Assistant Coach,2000,2004
95,Shelby Davis,Middle Tennessee,Middle Tennessee,Assistant Coach - Coordinator of Basketball Relations,NA,NA
96,Rachel Pike,Middle Tennessee,Middle Tennessee,Assistant Strength and Conditioning Coach (Women's Basketball & Women's Golf),2024,NA
96,Rachel Pike,Middle Tennessee,Missouri Western State University,Assistant Sports Performance Coach,NA,2024
96,Rachel Pike,Middle Tennessee,Campbell University,Strength and Conditioning Coach,NA,NA
96,Rachel Pike,Middle Tennessee,Catawba College,Strength and Conditioning Coach,NA,NA
97,Kelly Graves,Oregon,Oregon,Head Women's Basketball Coach,2014,NA
97,Kelly Graves,Oregon,Gonzaga,Head Women's Basketball Coach,2000,2014
97,Kelly Graves,Oregon,Saint Mary's,Head Women's Basketball Coach,1997,2000
97,Kelly Graves,Oregon,University of Portland,Assistant Coach,1992,1997
97,Kelly Graves,Oregon,Big Bend Community College,Head Women's Basketball Coach,1989,1992
98,Jodie Berry,Oregon,Oregon,Associate Head Coach,2021,NA
98,Jodie Berry,Oregon,Oregon,Assistant Coach,2014,2021
98,Jodie Berry,Oregon,Gonzaga,Assistant Coach,2005,2014
98,Jodie Berry,Oregon,Gonzaga,Director of Women's Basketball Operations,2003,2005
99,Jerise Freeman,Oregon,Oregon,"Assistant Coach, Recruiting Coordinator",2024,NA
99,Jerise Freeman,Oregon,Utah,"Assistant Coach, Co-Recruiting Coordinator",2021,2024
99,Jerise Freeman,Oregon,Oklahoma State,Assistant Coach,2017,2021
99,Jerise Freeman,Oregon,Eastern Washington,Assistant Coach,2014,2017
99,Jerise Freeman,Oregon,Newman University,Assistant Coach,2012,2014
99,Jerise Freeman,Oregon,Missouri State,Director of Basketball Operations,2011,2012
99,Jerise Freeman,Oregon,Butler Community College,Assistant Coach,2008,2011
100,Tre Simmons,Oregon,Oregon,Assistant Coach,2023,NA
101,Lisa O'Meara,Oregon,Oregon,"Director of Creativity, Assistant Coach",2023,NA
101,Lisa O'Meara,Oregon,Montana,Assistant Coach,2022,2023
101,Lisa O'Meara,Oregon,Saint Mary's,Assistant Coach,2016,2022
101,Lisa O'Meara,Oregon,Saint Mary's,Director of Operations,2013,2016
101,Lisa O'Meara,Oregon,PGC Basketball,Position,2019,NA
102,Oti Gildon,Oregon,Oregon,"Director of Player Development, Assistant Coach",2023,NA
102,Oti Gildon,Oregon,Seattle U,Assistant Coach,2022,2023
102,Oti Gildon,Oregon,Oregon,Director of Creativity/Student-Athlete Support,2020,2022
103,Brittany Wiebe,Oregon,Oregon,Head Strength and Conditioning Coach,2024,NA
103,Brittany Wiebe,Oregon,Oregon,Strength and Conditioning Coach,2024,2024
103,Brittany Wiebe,Oregon,Elite Falcons Football Club,Strength and Conditioning Coordinator,2022,2024
103,Brittany Wiebe,Oregon,Houston Astros,Latin American Strength and Conditioning Coordinator,2020,2022
103,Brittany Wiebe,Oregon,Houston Astros,Minor League Strength and Conditioning Coach,2018,2020
103,Brittany Wiebe,Oregon,University of Missouri,Graduate Assistant,2016,2018
104,Tory Verdi,Pittsburgh,Pittsburgh,Head Women's Basketball Coach,2023,NA
104,Tory Verdi,Pittsburgh,UMass,Head Women's Basketball Coach,2016,2023
104,Tory Verdi,Pittsburgh,Eastern Michigan,Head Women's Basketball Coach,2012,2016
104,Tory Verdi,Pittsburgh,Kansas,Assistant Coach/Recruiting Coordinator,2010,2012
104,Tory Verdi,Pittsburgh,Nebraska,Assistant Coach,2005,2010
104,Tory Verdi,Pittsburgh,Columbia,Top Assistant Coach/Interim Head Coach,2004,2005
104,Tory Verdi,Pittsburgh,Connecticut Sun,Assistant Coach,2003,2005
105,Candice Finley,Pittsburgh,Pittsburgh,Assistant Coach / Recruiting Coordinator,2023,NA
105,Candice Finley,Pittsburgh,Xavier,Associate Head Coach / Recruiting Coordinator,2020,2023
105,Candice Finley,Pittsburgh,Xavier,Assistant Coach / Recruiting Coordinator,2019,2020
105,Candice Finley,Pittsburgh,UMass,Assistant Coach / Recruiting Coordinator,2017,2019
105,Candice Finley,Pittsburgh,Eastern Michigan,Assistant Coach / Recruiting Coordinator,2012,2016
105,Candice Finley,Pittsburgh,Eastern Kentucky,Assistant Coach,2008,2011
105,Candice Finley,Pittsburgh,Romulus High School,Head Coach,2005,2007
105,Candice Finley,Pittsburgh,Southern Connecticut State,Assistant Coach,2007,2008
105,Candice Finley,Pittsburgh,Romulus High School,Assistant Coach,2003,2005
106,Anthony Brammer,Pittsburgh,Pittsburgh,Assistant Coach / General Manager,2024,NA
106,Anthony Brammer,Pittsburgh,Pittsburgh,Assistant Coach,2023,2024
106,Anthony Brammer,Pittsburgh,Evansville,Assistant Coach,2022,2023
106,Anthony Brammer,Pittsburgh,USF,Head Video Coordinator,2018,2022
106,Anthony Brammer,Pittsburgh,Synergy Sports Technology,Technical Support Representative,2015,2019
106,Anthony Brammer,Pittsburgh,Lecanto High School,Assistant Coach,2015,2017
106,Anthony Brammer,Pittsburgh,USF,Video Coordinator,2010,2014
107,Devan Newman,Pittsburgh,Pittsburgh,Assistant Coach,2024,NA
107,Devan Newman,Pittsburgh,Binghamton,Associate Head Coach,2021,2024
107,Devan Newman,Pittsburgh,Binghamton,Assistant Coach,2018,2021
107,Devan Newman,Pittsburgh,Weber State,Assistant Coach,2011,2018
107,Devan Newman,Pittsburgh,Louisville,Assistant Director of Operations/Special Assistant to the Head Coach,2008,2011
107,Devan Newman,Pittsburgh,Louisville,Graduate Assistant,2008,2009
108,Abby Anderson,Pittsburgh,Pittsburgh,Assistant Coach / Director of Player Development,2024,NA
108,Abby Anderson,Pittsburgh,Pittsburgh,Director of Basketball Operations,2023,2024
108,Abby Anderson,Pittsburgh,Pittsburgh,Assistant Director of Recruiting Operations,2022,2023
109,Camron Blair,Pittsburgh,Pittsburgh,Head Strength & Conditioning Coach,NA,NA
109,Camron Blair,Pittsburgh,Louisiana Tech,Associate Sports Performance Coach,NA,NA
109,Camron Blair,Pittsburgh,Tennessee,Strength and Conditioning Coaching Assistant,NA,NA
109,Camron Blair,Pittsburgh,Mercer,Strength and Conditioning Intern,NA,NA
109,Camron Blair,Pittsburgh,Georgia College and State University,Graduate Assistant,NA,NA
110,Anthony Bozzella,Seton Hall,Seton Hall,Head Women's Basketball Coach,2013,NA
110,Anthony Bozzella,Seton Hall,Iona College,Head Women's Basketball Coach,2002,2013
110,Anthony Bozzella,Seton Hall,LIU Brooklyn,Head Women's Basketball Coach,2000,2002
110,Anthony Bozzella,Seton Hall,Southampton College of Long Island University,Head Women's Basketball Coach,1997,2000
111,Jose Rebimbas,Seton Hall,Seton Hall,Assistant Coach,2019,NA
111,Jose Rebimbas,Seton Hall,Seton Hall,Director of Player Development,2017,2019
111,Jose Rebimbas,Seton Hall,Fairleigh Dickinson,Assistant Coach,2016,2017
111,Jose Rebimbas,Seton Hall,William Paterson University,Head Men's Basketball Coach,1995,2015
111,Jose Rebimbas,Seton Hall,Montclair State,Assistant Coach/Interim Coach,1990,1995
112,Cassandra Callaway,Seton Hall,Seton Hall,Assistant Coach / Recruiting Coordinator,2023,NA
112,Cassandra Callaway,Seton Hall,University of Massachusetts,Assistant Coach / Recruiting Coordinator,2020,2023
112,Cassandra Callaway,Seton Hall,Eastern Michigan,Assistant Coach,2017,2020
112,Cassandra Callaway,Seton Hall,Malcolm X Shabazz High School,Assistant Coach,NA,2017
112,Cassandra Callaway,Seton Hall,Saint Anthony's High School,Assistant Coach,NA,NA
113,Ka-Deidre Simmons,Seton Hall,Seton Hall,Assistant Coach,2023,NA
113,Ka-Deidre Simmons,Seton Hall,St. Bonaventure,Assistant Coach,2021,2023
113,Ka-Deidre Simmons,Seton Hall,Seton Hall,Coordinator of Basketball Operations,2019,2021
114,Diane Richardson,Temple,Temple,Head Women's Basketball Coach,2022,NA
114,Diane Richardson,Temple,Towson,Head Women's Basketball Coach,2017,2022
